marital_status,application_mode,application_order,course,attendance,prev_qualification,nationality,displaced,debtor,tuition,gender,scholarship,international,units_1_credited,units_1_enrolled,units_1_approved,units_1_grade,units_2_credited,units_2_enrolled,units_2_approved,units_2_grade,unemployment_rate,inflation_rate,gdp,target
1,1,2,9070,1,1,1,0,0,1,0,0,0,0,6,6,12,0,6,6,11,13,4,-2,Graduate
1,17,2,9853,1,1,1,1,0,1,0,0,0,0,6,0,0,0,6,0,0,11,1,2,Dropout
1,1,1,9238,1,1,1,0,0,1,0,1,0,0,6,5,11,0,6,5,11,11,1,2,Enrolled
1,1,1,9085,1,1,1,0,0,1,0,0,0,0,6,6,13,0,6,5,13,14,0,1,Enrolled
1,39,1,9773,1,1,1,0,0,1,0,0,0,0,6,4,12,0,6,0,0,8,3,0,Dropout
1,39,1,9254,1,19,1,0,1,0,1,0,0,0,5,0,0,0,5,0,0,16,3,-4,Dropout
1,17,1,171,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,1,2,Dropout
1,42,1,9119,1,1,1,0,0,0,1,0,0,0,5,0,0,0,5,0,0,16,3,-4,Dropout
1,1,4,9119,1,1,1,0,0,1,1,0,0,0,5,1,13,0,5,0,0,9,1,4,Dropout
1,1,4,9500,1,1,1,1,0,1,1,1,0,0,8,7,13,0,8,7,13,11,1,2,Graduate
1,39,1,9070,1,1,1,0,0,1,1,0,0,0,6,0,0,0,6,0,0,12,1,2,Dropout
1,44,1,171,1,39,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,12,1,2,Graduate
1,1,1,9500,1,1,1,0,0,1,1,0,0,0,7,6,14,0,7,6,14,8,3,0,Graduate
1,39,1,9670,1,9,1,0,1,0,1,0,0,0,5,0,0,0,5,0,0,9,-1,-3,Dropout
1,51,1,9119,1,1,1,1,0,1,1,0,0,4,9,9,13,2,7,6,14,11,1,2,Dropout
1,1,6,9500,1,1,1,1,0,1,1,0,0,0,8,7,12,0,8,7,12,13,4,-2,Graduate
1,1,1,9147,1,1,1,1,0,1,1,0,0,0,5,3,10,0,5,4,11,13,4,-2,Dropout
1,53,1,9670,1,42,1,0,0,1,1,1,0,0,6,5,13,0,6,6,13,9,1,4,Graduate
1,39,1,8014,0,38,1,0,0,1,1,0,0,0,6,6,12,0,6,6,14,11,1,2,Graduate
1,1,1,9500,1,1,1,0,0,1,1,0,0,0,8,7,15,0,8,7,15,13,4,-2,Graduate
1,1,1,9238,1,1,1,0,0,1,1,0,0,0,6,6,12,0,6,6,12,16,3,-4,Graduate
1,1,1,9773,1,1,1,1,0,1,1,0,0,0,6,5,12,0,6,5,12,9,-1,-3,Graduate
1,7,1,9556,1,3,1,0,0,0,1,0,0,3,7,3,14,3,8,3,11,11,1,2,Dropout
1,1,1,171,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,14,0,1,Dropout
1,17,1,9147,1,1,1,1,0,1,1,0,0,0,5,5,12,0,5,4,13,16,3,-4,Enrolled
1,1,1,171,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,11,1,2,Graduate
1,1,5,9070,1,1,1,1,1,0,1,0,0,0,6,1,14,0,6,0,0,9,-1,-3,Dropout
1,51,1,9238,1,1,1,0,0,1,1,0,0,0,6,0,0,0,6,0,0,11,1,2,Dropout
1,18,1,9556,1,1,1,1,0,1,1,0,0,0,7,7,12,0,7,5,13,9,1,4,Graduate
1,39,1,9500,1,1,1,1,0,0,1,0,0,0,7,0,0,0,8,0,0,16,0,-1,Dropout
1,7,1,9003,1,3,1,1,0,1,1,0,0,14,18,18,11,10,13,13,11,16,3,-4,Graduate
1,1,1,9500,1,1,1,1,0,1,1,0,0,0,7,6,13,0,7,6,13,8,3,0,Graduate
1,39,1,9070,1,1,1,1,0,1,1,1,0,0,6,6,15,0,6,2,16,16,3,-4,Graduate
1,1,1,9130,1,1,1,1,0,1,1,0,0,0,5,2,11,0,5,0,0,13,4,-2,Dropout
1,43,1,9130,1,1,1,1,0,0,1,0,0,0,6,0,0,0,4,0,0,11,1,2,Dropout
1,1,3,9147,1,1,1,1,0,1,1,0,0,0,5,5,13,0,5,5,12,14,0,1,Graduate
1,17,6,9119,1,1,1,1,0,1,1,0,0,0,5,0,0,0,5,0,0,8,3,0,Dropout
1,1,2,9085,1,1,1,1,0,1,1,0,0,0,5,4,12,0,5,3,11,11,1,2,Enrolled
1,1,2,9500,1,1,1,1,0,1,0,1,0,0,8,8,14,0,8,8,14,9,-1,-3,Graduate
1,1,2,9254,1,1,1,1,0,1,0,0,0,0,6,6,11,0,6,5,13,9,-1,-3,Graduate
1,1,1,171,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,16,0,-1,Dropout
1,17,1,9238,1,1,1,1,0,1,0,0,0,0,6,6,13,0,6,6,14,14,0,1,Graduate
1,17,5,9773,1,1,1,1,1,1,0,0,0,0,6,5,12,0,6,6,13,9,1,4,Graduate
1,17,1,9254,1,1,1,1,0,1,0,1,0,0,6,5,11,0,6,6,11,12,1,2,Graduate
1,1,1,9130,1,1,1,1,0,1,0,0,0,0,6,6,13,0,6,6,13,16,0,-1,Enrolled
1,44,1,9070,1,39,1,0,1,1,0,1,0,2,7,7,14,5,9,9,14,12,1,2,Graduate
2,39,1,9556,1,19,1,0,0,1,0,0,0,0,7,6,12,0,7,7,12,12,1,2,Graduate
1,17,1,9853,1,1,1,0,0,1,0,1,0,0,7,7,14,0,7,7,14,16,0,-1,Graduate
1,1,2,171,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,12,1,2,Enrolled
1,1,2,9254,1,1,1,1,0,1,0,1,0,0,6,6,12,0,6,5,12,9,1,4,Graduate
1,1,1,9085,1,1,1,0,0,1,0,0,0,0,5,5,14,0,5,5,14,8,3,0,Graduate
1,17,5,9500,1,1,1,1,0,1,0,1,0,0,7,7,13,0,8,8,15,14,0,1,Graduate
1,44,1,9147,1,39,22,0,1,0,1,0,1,0,5,0,0,0,5,0,0,16,3,-4,Dropout
1,15,1,9119,1,1,41,0,1,1,1,0,1,0,5,0,0,0,6,0,0,11,1,2,Dropout
1,18,2,9500,1,1,1,1,0,1,0,1,0,0,8,7,12,0,8,7,12,11,1,2,Graduate
1,1,2,9773,1,1,1,1,0,1,0,0,0,0,6,5,12,0,6,5,11,11,1,2,Enrolled
1,17,1,9254,1,1,1,1,0,1,0,0,0,0,6,4,11,0,6,1,11,8,3,0,Dropout
1,15,1,9147,1,1,1,0,0,1,1,0,0,0,5,5,11,0,5,5,12,12,1,2,Graduate
1,39,1,8014,0,19,1,0,0,1,0,0,0,0,6,0,0,0,6,0,0,11,1,2,Dropout
1,16,2,9238,1,1,1,1,0,1,0,1,0,0,6,4,11,0,6,6,12,11,1,2,Graduate
1,43,1,9670,1,1,22,1,0,1,1,0,1,3,9,6,11,4,10,10,12,9,-1,-3,Graduate
1,1,2,9773,1,1,1,1,0,1,0,1,0,0,6,4,11,0,6,3,12,9,-1,-3,Enrolled
1,18,3,9500,1,1,1,1,0,1,0,0,0,0,7,7,13,0,8,8,15,14,0,1,Graduate
1,1,2,9085,1,1,1,0,0,1,0,0,0,0,5,5,13,0,5,4,12,8,3,0,Graduate
1,17,5,9085,1,1,1,0,0,0,0,0,0,0,6,0,0,0,6,0,0,13,4,-2,Dropout
1,17,1,9670,1,1,1,0,0,1,0,0,0,0,6,6,14,0,6,5,14,9,1,4,Graduate
1,17,4,9147,1,1,1,1,1,1,0,1,0,0,5,5,12,0,5,5,12,11,1,2,Graduate
1,39,1,9130,1,1,1,0,0,1,0,0,0,0,6,6,13,0,6,5,13,11,1,2,Dropout
1,17,4,9853,1,1,1,1,0,1,0,0,0,0,6,5,12,0,6,5,11,11,1,2,Dropout
1,1,3,9147,1,1,1,1,0,1,0,1,0,0,5,5,12,0,5,3,13,9,-1,-3,Enrolled
1,17,3,9238,1,1,1,1,0,1,0,1,0,0,6,6,11,0,6,6,12,9,1,4,Graduate
1,1,1,9254,1,1,1,1,0,1,0,0,0,0,6,6,11,0,6,6,12,8,3,0,Graduate
1,1,2,9130,1,1,1,1,0,1,0,0,0,0,5,4,14,0,5,5,13,13,4,-2,Enrolled
1,1,1,171,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,11,1,2,Graduate
1,44,1,9085,1,1,1,0,0,1,0,0,0,2,6,6,13,1,6,4,12,14,0,1,Graduate
1,1,1,9254,1,1,1,1,0,1,0,0,0,0,6,5,13,0,6,2,14,11,1,2,Enrolled
3,17,1,9238,1,1,1,1,0,1,0,1,0,0,6,3,10,0,6,4,12,13,4,-2,Enrolled
1,17,1,9773,1,1,1,1,0,1,0,1,0,0,6,5,13,0,6,6,13,9,1,4,Graduate
1,1,3,9500,1,1,1,1,0,1,0,1,0,0,8,7,13,0,8,7,13,11,1,2,Graduate
1,1,5,9853,1,1,1,1,0,1,0,0,0,0,6,4,12,0,6,1,10,11,1,2,Dropout
1,1,3,9254,1,1,1,1,0,1,0,1,0,0,6,6,11,0,6,5,11,8,3,0,Enrolled
1,16,3,9070,1,1,1,1,0,1,0,0,0,0,6,6,15,0,6,6,16,13,4,-2,Graduate
1,1,2,9500,1,1,1,1,0,1,0,1,0,0,7,6,13,0,8,6,13,11,1,2,Enrolled
1,15,1,9147,1,1,41,0,1,0,1,0,1,6,7,6,13,2,6,2,14,11,1,2,Dropout
1,15,1,9119,1,1,32,0,1,1,0,0,1,0,6,2,14,0,5,2,11,9,1,4,Enrolled
2,39,1,8014,0,1,1,0,0,1,0,0,0,0,6,6,13,0,6,6,12,16,3,-4,Graduate
1,18,1,9670,1,1,1,1,0,1,0,1,0,0,6,6,13,0,6,6,14,12,1,2,Graduate
1,1,1,9085,1,1,1,1,0,1,1,0,0,0,5,4,12,0,5,5,13,11,1,2,Graduate
1,1,5,9670,1,1,1,0,0,1,1,0,0,0,5,4,13,0,5,4,14,8,3,0,Graduate
1,1,1,171,1,1,1,1,0,1,1,0,0,16,17,17,12,14,17,17,12,12,1,2,Graduate
1,17,6,9254,1,1,1,1,0,1,1,0,0,0,6,6,14,0,6,6,15,11,1,2,Graduate
1,17,1,9003,1,1,1,1,1,0,1,0,0,0,6,0,0,0,6,0,0,16,0,-1,Dropout
1,43,1,9991,0,1,1,0,0,1,1,0,0,0,5,5,14,0,5,5,14,9,-1,-3,Graduate
1,1,2,9254,1,1,1,1,0,0,1,0,0,0,5,0,0,0,5,0,0,13,4,-2,Dropout
1,1,1,171,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,-1,-3,Dropout
1,17,3,9119,1,1,1,1,0,1,1,1,0,0,5,4,12,0,5,3,12,9,1,4,Dropout
1,44,1,9003,1,39,1,0,0,1,1,0,0,0,6,3,12,0,6,3,14,12,1,2,Dropout
1,44,1,9070,1,39,1,0,0,1,1,0,0,2,7,6,13,5,9,9,13,16,0,-1,Graduate
1,17,1,9130,1,1,1,0,0,1,1,0,0,0,6,6,12,0,6,5,12,11,1,2,Dropout
1,1,1,9003,1,1,1,1,0,1,1,0,0,8,12,11,12,4,12,12,12,16,3,-4,Graduate
1,1,1,171,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,11,1,2,Dropout
1,18,2,9238,1,1,1,1,0,1,1,1,0,1,7,6,12,2,6,6,11,11,1,2,Graduate
1,1,1,9119,1,1,1,0,0,1,1,0,0,0,5,4,12,0,5,4,12,8,3,0,Enrolled
1,1,2,9147,1,1,1,1,0,1,1,1,0,0,5,0,0,0,5,0,0,11,1,2,Dropout
1,1,1,9147,1,1,1,0,0,1,1,0,0,0,5,5,12,0,5,4,13,9,1,4,Enrolled
1,1,6,9500,1,1,1,1,0,1,1,0,0,0,7,6,14,0,8,6,12,11,1,2,Enrolled
1,1,1,9670,1,1,1,1,0,1,1,0,0,0,6,4,13,0,6,1,10,16,0,-1,Enrolled
1,18,1,9147,1,1,1,1,0,0,1,0,0,0,5,0,0,0,5,0,0,9,-1,-3,Dropout
1,39,1,9670,1,1,1,0,0,1,1,0,0,0,6,4,11,0,6,4,13,16,3,-4,Dropout
1,44,1,9003,1,39,1,1,0,1,1,0,0,0,6,5,13,0,6,6,12,16,0,-1,Graduate
1,1,3,9670,1,1,1,1,0,1,1,0,0,0,5,3,12,0,5,4,12,9,-1,-3,Enrolled
1,51,1,9119,1,1,1,0,0,1,1,0,0,0,5,2,13,0,5,1,10,9,1,4,Dropout
1,17,2,9254,1,1,1,1,0,1,1,0,0,0,6,6,12,0,6,5,10,8,3,0,Enrolled
1,43,4,8014,0,1,1,0,0,1,1,0,0,9,11,11,12,3,11,8,13,9,-1,-3,Graduate
1,17,2,9119,1,1,1,1,0,1,1,0,0,0,5,3,11,0,5,0,0,11,1,2,Dropout
2,17,5,9119,1,1,1,1,0,1,1,0,0,0,5,4,13,0,5,4,14,8,3,0,Enrolled
1,1,1,9773,1,1,1,0,0,1,1,1,0,0,6,6,16,0,6,6,14,11,1,2,Graduate
1,1,3,9254,1,1,1,1,0,1,1,0,0,0,6,6,12,0,6,6,14,11,1,2,Graduate
1,17,1,9147,1,1,1,1,0,1,1,0,0,0,5,5,12,0,5,4,11,14,0,1,Enrolled
1,44,1,9003,1,39,1,1,0,1,1,0,0,0,6,4,12,0,6,5,12,16,3,-4,Enrolled
1,17,1,9773,1,1,1,0,0,1,1,1,0,0,6,6,11,0,6,6,12,16,0,-1,Graduate
1,17,1,9773,1,1,1,1,0,1,1,0,0,0,6,0,0,0,6,0,0,9,-1,-3,Dropout
1,17,1,9119,1,1,1,1,0,1,1,0,0,0,5,4,12,0,5,2,13,11,1,2,Enrolled
1,17,1,9130,1,1,1,0,0,1,1,0,0,0,5,4,12,0,5,5,13,9,-1,-3,Graduate
1,39,1,9991,0,1,1,1,1,1,1,0,0,0,5,2,13,0,5,2,12,13,4,-2,Dropout
1,51,1,171,1,1,1,1,0,1,1,0,0,6,12,12,14,4,11,11,13,9,1,4,Graduate
2,39,1,9003,1,1,1,0,1,0,1,0,0,0,6,2,15,0,6,0,0,16,3,-4,Dropout
1,1,1,9085,1,1,1,1,0,1,1,1,0,0,6,4,13,0,6,0,0,12,1,2,Dropout
1,53,1,9085,1,42,1,1,0,1,1,1,0,1,7,5,12,4,8,5,15,9,1,4,Dropout
4,39,1,9773,1,19,1,0,0,1,0,0,0,0,6,4,11,0,6,6,11,11,1,2,Graduate
1,1,2,9670,1,1,1,1,0,1,1,1,0,0,6,6,15,0,6,6,14,9,1,4,Graduate
1,17,1,9254,1,1,1,0,0,1,0,1,0,0,6,6,11,0,6,4,13,16,0,-1,Graduate
1,39,1,9500,1,19,1,0,0,1,0,1,0,0,7,6,11,0,7,6,11,8,3,0,Graduate
1,18,2,9238,1,1,1,1,0,1,0,1,0,0,6,4,11,0,6,5,12,16,3,-4,Graduate
1,53,1,9085,1,42,1,1,0,0,0,1,0,7,12,11,13,4,9,7,14,9,1,4,Graduate
1,17,1,9670,1,1,1,1,0,1,0,1,0,0,6,6,11,0,6,5,12,16,3,-4,Enrolled
1,43,1,8014,0,1,1,0,0,1,1,0,0,0,6,0,0,0,6,0,0,16,0,-1,Dropout
1,17,6,9119,1,1,1,1,0,1,1,0,0,0,5,4,13,0,5,5,15,8,3,0,Graduate
2,39,1,9003,1,1,1,0,0,1,1,0,0,0,6,6,16,0,6,6,14,14,0,1,Graduate
1,1,1,9773,1,1,1,0,0,1,1,0,0,0,6,6,12,0,6,6,11,16,0,-1,Graduate
1,44,1,9130,1,39,1,1,0,1,1,0,0,0,6,4,11,0,6,2,11,14,0,1,Dropout
1,39,1,9670,1,19,1,1,0,1,1,1,0,0,6,4,12,0,6,5,13,11,1,2,Graduate
1,39,1,9500,1,19,1,0,1,1,1,0,0,0,7,0,0,0,7,0,0,16,0,-1,Dropout
1,7,1,9119,1,40,1,0,0,1,1,0,0,0,5,5,14,0,5,5,14,11,1,2,Graduate
1,43,1,9556,1,1,1,1,0,1,1,0,0,0,7,7,14,0,8,8,15,16,3,-4,Graduate
1,17,2,9670,1,1,1,1,0,1,1,0,0,0,6,6,14,0,6,5,13,16,3,-4,Graduate
4,39,1,9003,1,1,1,0,0,1,1,0,0,0,6,5,12,0,6,6,12,11,1,2,Enrolled
1,44,1,9003,1,39,1,1,0,1,1,1,0,0,6,6,13,0,6,5,13,14,0,1,Graduate
1,1,1,9070,1,1,1,0,0,1,1,0,0,0,6,6,14,0,6,6,14,9,1,4,Graduate
1,1,1,9670,1,1,1,1,1,1,1,0,0,0,6,1,12,0,6,0,0,11,1,2,Dropout
2,39,1,9991,0,1,1,1,0,1,1,0,0,0,5,5,14,0,5,5,14,11,1,2,Graduate
2,39,1,9500,1,1,1,0,0,1,0,0,0,0,7,5,13,0,7,5,11,12,1,2,Enrolled
1,39,1,9500,1,40,1,0,0,1,0,0,0,3,8,7,12,3,8,7,12,13,4,-2,Enrolled
1,17,5,9773,1,1,1,1,0,0,0,0,0,0,6,3,11,0,6,3,12,9,-1,-3,Dropout
1,39,1,9991,0,1,41,0,0,1,0,1,1,0,5,4,11,0,5,4,11,16,3,-4,Enrolled
1,1,1,171,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,9,-1,-3,Graduate
1,43,1,9070,1,1,1,1,0,1,1,0,0,9,13,13,14,7,12,12,13,16,3,-4,Graduate
1,43,1,9500,1,1,100,0,0,1,0,0,1,0,7,0,0,0,8,0,0,13,4,-2,Dropout
1,17,1,9254,1,1,1,1,0,0,1,0,0,0,1,0,0,0,6,0,0,12,1,2,Dropout
2,39,1,9991,0,1,1,0,0,1,1,0,0,0,5,4,10,0,5,4,13,9,-1,-3,Enrolled
1,17,1,171,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,11,1,2,Graduate
1,10,1,9254,1,1,24,1,0,1,0,0,1,0,6,6,14,0,6,6,14,12,1,2,Graduate
1,17,1,9500,1,1,1,1,0,1,0,0,0,0,7,0,0,0,8,0,0,16,3,-4,Dropout
1,1,1,171,1,1,1,1,0,1,0,1,0,15,17,17,13,15,17,17,15,11,1,2,Graduate
1,7,1,9500,1,5,1,1,0,0,0,0,0,0,7,0,0,0,8,0,0,12,1,2,Dropout
1,17,1,171,1,1,1,1,0,1,1,0,0,6,12,12,14,4,11,11,14,9,1,4,Graduate
1,1,1,171,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,14,0,1,Enrolled
1,39,1,9147,1,12,1,1,1,0,1,0,0,0,5,0,0,0,5,0,0,13,4,-2,Dropout
1,39,1,9991,0,1,1,1,0,1,1,0,0,0,5,1,10,0,5,0,0,13,4,-2,Dropout
2,39,1,9991,0,1,1,0,0,1,1,0,0,0,5,5,15,0,5,5,15,11,1,2,Graduate
1,17,1,9085,1,1,1,1,0,1,1,0,0,0,6,4,13,0,6,0,0,12,1,2,Dropout
1,1,1,9670,1,1,1,0,0,1,1,0,0,0,5,5,11,0,5,4,11,9,-1,-3,Dropout
1,1,1,171,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,8,3,0,Enrolled
1,1,1,9500,1,1,1,0,0,1,1,0,0,0,8,7,13,0,8,7,13,13,4,-2,Graduate
1,17,1,9773,1,1,1,0,1,0,1,0,0,0,6,6,13,0,6,4,13,16,3,-4,Dropout
1,39,1,9119,1,1,1,0,0,1,1,1,0,0,5,3,10,0,5,3,12,12,1,2,Graduate
1,15,1,9254,1,1,26,1,0,0,0,0,1,0,6,6,12,0,6,4,13,14,0,1,Graduate
1,10,1,9500,1,1,24,1,1,0,0,0,1,0,8,7,11,0,8,7,11,13,4,-2,Dropout
4,39,1,9003,1,1,1,0,0,1,0,0,0,0,6,2,13,0,6,3,13,16,3,-4,Enrolled
1,17,3,9500,1,1,1,1,0,1,0,0,0,0,7,6,13,0,7,6,13,8,3,0,Graduate
2,15,1,9773,1,1,41,0,0,1,0,0,1,0,6,6,12,0,6,4,12,11,1,2,Graduate
1,7,1,9119,1,4,1,0,1,1,1,0,0,0,5,4,15,0,5,3,16,14,0,1,Enrolled
1,1,1,9085,1,1,1,1,0,1,0,0,0,0,5,5,14,0,5,5,14,13,4,-2,Graduate
2,44,1,9991,0,39,1,0,0,1,0,0,0,2,6,4,12,3,7,6,13,9,-1,-3,Enrolled
1,39,1,9500,1,1,1,1,0,1,0,0,0,0,7,0,0,0,7,0,0,11,1,2,Dropout
1,1,1,9238,1,1,1,1,0,1,0,1,0,0,6,6,13,0,6,6,12,9,-1,-3,Graduate
1,18,5,9853,1,1,1,1,1,0,0,0,0,0,6,2,12,0,6,3,12,11,1,2,Dropout
2,39,1,9119,1,3,1,0,0,0,0,0,0,0,5,0,0,0,5,0,0,13,4,-2,Dropout
1,17,1,9147,1,1,1,1,0,1,0,0,0,0,5,3,12,0,5,4,11,9,-1,-3,Dropout
2,39,1,9853,1,12,1,0,0,1,0,0,0,0,6,0,0,0,6,0,0,16,0,-1,Dropout
4,17,5,8014,0,1,1,0,0,1,0,0,0,0,5,1,10,0,5,0,0,11,1,2,Dropout
1,7,1,9130,1,2,6,0,0,1,1,0,1,0,7,0,0,0,6,0,0,9,1,4,Dropout
1,39,1,8014,0,1,1,1,0,1,0,0,0,0,6,4,12,0,6,3,12,8,3,0,Dropout
1,17,1,9070,1,1,1,1,0,1,0,0,0,0,6,4,12,0,6,6,13,8,3,0,Graduate
1,18,1,9773,1,1,1,0,0,0,0,0,0,0,6,5,13,0,6,5,12,11,1,2,Enrolled
2,39,1,9991,0,9,1,0,0,0,0,0,0,0,5,0,0,0,5,0,0,8,3,0,Dropout
2,7,1,9254,1,2,1,0,0,0,0,0,0,0,5,0,0,0,5,0,0,11,1,2,Dropout
5,39,1,9500,1,1,1,0,0,0,0,0,0,0,8,0,0,0,8,0,0,13,4,-2,Dropout
2,43,1,8014,0,1,1,0,0,1,0,1,0,11,16,16,13,11,13,13,12,9,-1,-3,Graduate
1,43,1,9147,1,1,1,0,0,1,0,0,0,9,13,10,10,4,9,6,11,13,4,-2,Graduate
1,7,1,9147,1,40,1,0,0,1,0,0,0,11,15,14,10,9,12,12,11,14,0,1,Graduate
1,1,2,9085,1,1,1,1,0,1,0,0,0,0,5,5,14,0,5,5,13,9,-1,-3,Graduate
1,39,1,8014,0,1,1,0,0,1,0,1,0,0,7,6,15,0,6,6,14,11,1,2,Graduate
1,1,2,9500,1,1,1,1,0,1,0,0,0,0,7,7,13,0,8,8,14,11,1,2,Graduate
1,1,1,9119,1,1,1,1,0,1,1,0,0,0,5,0,0,0,5,0,0,9,-1,-3,Dropout
1,17,1,9147,1,1,1,1,1,1,1,0,0,0,5,0,0,0,5,0,0,8,3,0,Enrolled
1,16,1,171,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,8,3,0,Dropout
1,1,3,9500,1,1,1,1,0,1,1,0,0,0,8,8,13,0,8,8,13,9,-1,-3,Graduate
1,15,1,33,1,1,41,0,0,1,1,0,1,0,7,7,13,0,7,4,13,9,1,4,Enrolled
1,17,1,9130,1,1,1,1,0,1,0,0,0,0,6,5,14,0,6,4,14,12,1,2,Enrolled
1,1,4,9147,1,1,1,1,0,1,0,1,0,0,5,3,14,0,5,5,12,11,1,2,Graduate
1,44,1,9130,1,39,1,1,1,0,0,0,0,1,6,3,12,0,6,2,11,12,1,2,Enrolled
1,17,4,9085,1,1,1,0,0,1,0,0,0,0,6,6,13,0,6,4,14,14,0,1,Enrolled
1,17,6,9238,1,1,1,1,0,1,0,1,0,0,6,6,14,0,6,6,12,13,4,-2,Graduate
1,17,5,9500,1,1,1,1,0,1,0,1,0,0,7,7,15,0,8,8,16,14,0,1,Graduate
1,1,2,9147,1,1,1,1,0,1,1,0,0,0,5,4,11,0,5,5,11,11,1,2,Graduate
1,15,1,9556,1,1,26,0,1,1,0,0,1,0,7,0,0,0,7,2,12,9,1,4,Enrolled
1,43,1,9130,1,1,6,0,0,1,0,0,1,0,6,0,0,0,6,0,0,14,0,1,Dropout
2,1,1,8014,0,1,1,1,0,1,0,0,0,8,12,12,14,2,7,7,14,8,3,0,Enrolled
1,39,1,9003,1,19,1,0,1,0,1,0,0,0,6,0,0,0,6,0,0,16,0,-1,Dropout
6,39,1,9991,0,12,1,1,0,0,1,0,0,0,5,0,0,0,5,0,0,8,3,0,Dropout
5,39,1,9003,1,1,1,0,1,0,0,0,0,0,6,5,13,0,6,4,12,14,0,1,Dropout
5,7,1,9991,0,2,1,0,0,1,0,0,0,6,8,8,12,4,9,5,12,9,1,4,Graduate
1,1,4,171,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,16,0,-1,Graduate
2,39,2,9670,1,19,1,0,0,1,0,0,0,0,6,5,11,0,6,4,14,12,1,2,Dropout
1,39,1,9991,0,1,1,0,0,1,0,0,0,0,5,4,11,0,5,4,13,8,3,0,Enrolled
1,1,3,9085,1,1,1,1,1,0,0,0,0,0,5,3,13,0,5,3,12,8,3,0,Dropout
1,16,1,171,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,11,1,2,Enrolled
1,1,1,9773,1,1,1,1,0,1,1,1,0,0,6,6,14,0,6,6,14,13,4,-2,Graduate
1,16,2,9070,1,1,1,1,0,1,0,0,0,0,6,1,11,0,6,4,11,8,3,0,Enrolled
1,43,1,9991,0,1,1,0,0,1,0,0,0,0,5,0,0,0,5,1,11,14,0,1,Dropout
1,17,1,9853,1,1,1,1,0,1,0,1,0,0,6,5,12,0,6,5,11,11,1,2,Dropout
1,1,1,9773,1,1,1,1,0,1,0,1,0,0,6,5,13,0,6,6,13,16,3,-4,Graduate
1,1,1,171,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,8,3,0,Graduate
1,1,1,9147,1,1,1,1,0,1,0,0,0,0,5,4,12,0,5,4,12,9,-1,-3,Enrolled
1,17,2,9119,1,1,1,1,0,1,1,0,0,0,5,5,11,0,5,3,11,12,1,2,Enrolled
1,17,1,9254,1,1,1,1,0,1,1,0,0,0,6,2,11,0,6,1,12,11,1,2,Dropout
1,17,2,8014,0,1,1,1,0,1,1,0,0,0,6,6,13,0,6,6,12,8,3,0,Graduate
1,44,1,9003,1,39,1,0,0,1,1,0,0,1,6,1,11,0,6,0,0,16,3,-4,Dropout
1,17,4,171,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,9,-1,-3,Dropout
1,1,4,9147,1,1,1,1,0,1,1,0,0,0,5,4,12,0,5,2,10,11,1,2,Enrolled
1,1,3,171,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,9,-1,-3,Dropout
1,17,1,9147,1,1,1,1,0,1,1,0,0,0,5,2,11,0,5,4,12,12,1,2,Enrolled
1,1,1,9670,1,1,1,0,0,1,1,0,0,0,5,4,13,0,5,4,11,8,3,0,Enrolled
1,1,2,9500,1,1,1,1,0,1,1,0,0,0,7,6,13,0,8,6,13,16,0,-1,Enrolled
1,1,1,9773,1,1,1,0,0,1,1,1,0,0,6,6,16,0,6,6,16,14,0,1,Graduate
1,17,1,9238,1,1,1,1,0,1,1,0,0,0,6,4,12,0,6,5,12,9,-1,-3,Dropout
1,17,1,9773,1,1,1,0,1,1,1,0,0,0,6,4,11,0,6,3,11,16,0,-1,Dropout
1,1,4,171,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,11,1,2,Graduate
1,17,6,9670,1,1,1,0,0,1,1,0,0,0,6,6,12,0,6,4,14,16,3,-4,Enrolled
1,1,2,9254,1,1,1,1,0,1,1,0,0,0,6,5,11,0,6,3,10,9,-1,-3,Enrolled
1,44,1,9003,1,39,1,1,0,1,1,0,0,0,6,6,12,0,6,5,14,12,1,2,Graduate
1,39,1,9003,1,19,1,0,1,0,1,0,0,0,6,2,12,0,6,0,0,9,1,4,Dropout
